Index,vm_pu_bus1,vm_pu_bus2,vm_pu_bus3,vm_pu_bus4,vm_pu_bus5,vm_pu_bus6,vm_pu_bus7,vm_pu_bus8,vm_pu_bus9,va_degree_bus1,va_degree_bus2,va_degree_bus3,va_degree_bus4,va_degree_bus5,va_degree_bus6,va_degree_bus7,va_degree_bus8,va_degree_bus9,Cluster
231,0,1,0.25,0.990407315,0.988817757,0.929378693,0.97654898,0.990997326,0.989646988,0,0.975742917,0.787243894,0.967592978,0.965217455,0.777267575,0.875239048,0.958270518,0.969222709,1
232,0,1,0.5,0.972930843,0.973445965,0.927391302,0.98481227,0.987689398,0.970052367,0,0.967908126,0.780788862,0.94894272,0.949030058,0.770499677,0.872242942,0.948912346,0.94898448,1
233,0,1,0.25,0.979796413,0.979269128,0.921259735,0.969268784,0.985794078,0.977884309,0,0.965644358,0.778748964,0.953002932,0.954412987,0.768735861,0.865600549,0.946339603,0.951707547,1
234,0,1,0.25,0.975871872,0.984320734,0.923023459,0.968712828,0.982699359,0.967343177,0,0.97440676,0.789586557,0.966535697,0.969069613,0.780205812,0.87908232,0.957754017,0.963763839,1
235,0,1,0.5,0.966696199,0.968842322,0.921033233,0.977125013,0.983563594,0.962438445,0,0.975742633,0.786817543,0.961503868,0.957394427,0.777380137,0.881099533,0.959307632,0.964924943,1
236,0,1,0.5,0.988476339,0.98753282,0.938496896,0.994147343,0.994935978,0.987251292,0,0.989623231,0.800575612,0.98014369,0.974444912,0.790904257,0.896118712,0.975118122,0.984351208,1
237,0,1,0.5,0.981419588,0.988463203,0.928798189,0.975945343,0.986526245,0.974153525,0,0.980705927,0.792904036,0.973836656,0.970736953,0.783360278,0.883979745,0.96511473,0.975921321,1
238,0,1,0.5,0.991362549,0.989671675,0.927398944,0.972485123,0.99023119,0.990745296,0,0.979106513,0.789106779,0.971754182,0.966509445,0.779394649,0.878833023,0.962593129,0.975838748,1
239,0,1,0.5,0.986668128,0.986468303,0.927705132,0.975487828,0.989328478,0.984768464,0,0.973427386,0.785541884,0.96060776,0.959225072,0.775561361,0.875822582,0.955601167,0.961582332,1
240,0,1,0.5,0.976324888,0.974852447,0.921141697,0.972620862,0.985847056,0.974986468,0,0.96925825,0.781447393,0.953445216,0.952728205,0.771629706,0.872546664,0.950861657,0.95406121,1
241,0,1,0.25,0.98680557,0.986994735,0.927849033,0.975221151,0.989269948,0.98465576,0,0.970863958,0.781299639,0.959102851,0.955330976,0.771014745,0.869173738,0.952396475,0.962295582,1
242,0,1,0.25,0.970080737,0.974453891,0.926041806,0.981763513,0.985289853,0.96431481,0,0.981862199,0.795521971,0.972240437,0.971356915,0.786347738,0.889754171,0.966736527,0.972372287,1
243,0,1,0.25,0.973334032,0.968825476,0.915435451,0.967139424,0.984193596,0.974131048,0,0.973546844,0.782001531,0.959346056,0.952276048,0.772611247,0.875203467,0.956467583,0.965514493,1
244,0,1,0.5,0.999536398,1,0.941121198,0.989227894,0.996537769,0.997744766,0,0.997744542,0.812216701,0.998512162,0.997787474,0.803175091,0.905502595,0.985073661,0.997560486,1
245,0,1,0.5,0.966080294,0.964817522,0.916500817,0.971884849,0.982739921,0.964327798,0,0.960282542,0.769600571,0.939643911,0.935199396,0.759276569,0.859344146,0.940045848,0.944105906,1
246,0,1,0.5,0.984735872,0.992236654,0.928098432,0.971844688,0.986288256,0.977253187,0,0.983231298,0.796763593,0.979045186,0.977896617,0.787535491,0.887792504,0.968313107,0.97917886,1
247,0,1,0.25,0.990286723,0.995116412,0.938602405,0.988574657,0.992814891,0.985005087,0,0.996522463,0.810961795,0.994339366,0.99298969,0.802004449,0.906435031,0.984060955,0.994117047,1
248,0,1,0,0.993587365,0.987819417,0.936098843,0.989528359,0.996164004,0.995991203,0,0.981154721,0.790434331,0.968101245,0.961509756,0.780222007,0.883166606,0.964332998,0.973526312,1
249,0,1,0.5,0.983869001,0.982483592,0.926168774,0.975771248,0.988895031,0.98278108,0,0.975142067,0.78406836,0.963509478,0.956755433,0.774090168,0.874559237,0.957810727,0.969251134,1
250,0,1,0.25,0.985421955,0.992029714,0.937092368,0.988259598,0.990992752,0.97870127,0,0.99624224,0.809904564,0.993483016,0.990593263,0.800976579,0.906020121,0.98396386,0.994695209,1
251,0,1,0.25,0.992347668,0.997188832,0.938719581,0.987194373,0.993086488,0.987185825,0,0.997950209,0.810671754,0.997467553,0.993181332,0.801686295,0.905666133,0.985812541,0.999796276,1
252,0,1,0,0.969873946,0.963181155,0.916678745,0.97355012,0.98532358,0.972099566,0,0.974570068,0.78401001,0.961525072,0.956089235,0.774674435,0.876770484,0.957592269,0.966135566,1
253,0,1,0.25,0.973487658,0.972793576,0.920501624,0.97298165,0.985034737,0.971527039,0,0.970997683,0.780572737,0.957978379,0.95264338,0.770737934,0.870837507,0.953155166,0.962626349,1
254,0,1,0.25,0.969153422,0.965366268,0.917745141,0.973650475,0.984591085,0.969272886,0,0.968121864,0.777382093,0.953677038,0.948497927,0.767513603,0.867201747,0.949612717,0.958326057,1
255,0,1,1,0.982553147,0.986296488,0.931281011,0.982116065,0.989037414,0.977650531,0,0.984276145,0.800765198,0.976170693,0.979904605,0.791598222,0.8944477,0.969239003,0.971973492,1
256,0,1,0,0.977898997,0.974728515,0.918925676,0.968686494,0.985617171,0.977827049,0,0.972018723,0.783983475,0.960877878,0.959803034,0.774492907,0.873855723,0.954353571,0.961561619,1
257,0,1,0.25,0.98299751,0.980732184,0.931300386,0.986430475,0.991531446,0.982475001,0,0.988598211,0.802850308,0.980979746,0.981082633,0.793826798,0.898158366,0.974308127,0.979902944,1
258,0,1,0.5,0.97811948,0.981965926,0.928429525,0.980318266,0.987264333,0.97299056,0,0.985291876,0.802373277,0.978491279,0.983027811,0.793512147,0.896454685,0.970759485,0.973488925,1
259,0,1,0.5,0.980890972,0.979712885,0.932607674,0.989462615,0.99155139,0.979523542,0,0.985924027,0.79849333,0.977245119,0.974742861,0.78907827,0.892616792,0.970953673,0.97866098,1
260,0,1,0.25,0.995594527,0.990067169,0.935452827,0.986652681,0.995938484,0.997954131,0,0.993645227,0.805430095,0.991344214,0.987393571,0.796303013,0.898776804,0.980019331,0.993564034,1
261,0,1,0.5,0.969306147,0.974056289,0.917992931,0.967665341,0.981311619,0.963272712,0,0.969006179,0.779923232,0.95373744,0.950176932,0.770214303,0.871572879,0.951179066,0.956927663,1
262,0,1,0.5,0.975328143,0.976454581,0.922789157,0.97448572,0.985555221,0.972113465,0,0.979510608,0.790324196,0.968339305,0.963631479,0.781010635,0.884259298,0.963752128,0.972066347,1
263,0,1,0.5,0.978299944,0.974602635,0.918342111,0.967862312,0.985634576,0.978655396,0,0.974407616,0.784399713,0.962407868,0.957784355,0.774977821,0.876197833,0.957345246,0.966254547,1
264,0,1,0,0.981370349,0.976045519,0.92751981,0.983306931,0.990910012,0.983090071,0,0.994560626,0.806245458,0.990682361,0.986171661,0.797715162,0.90293203,0.98186776,0.993449573,1
265,0,1,0.5,0.998075921,0.999715837,0.944867537,0.996138436,0.997703598,0.995355749,0,0.995617887,0.809428349,0.993010934,0.991162112,0.799938247,0.903035832,0.982245773,0.993274178,1
266,0,1,0.5,0.960554305,0.95889072,0.910590701,0.965960704,0.979625083,0.958866283,0,0.962125338,0.772771228,0.941712774,0.939211402,0.763070351,0.864776666,0.942790631,0.944339196,1
267,0,1,0.5,0.981737704,0.986754094,0.936707813,0.991362384,0.991028356,0.975897359,0,0.982207868,0.797302063,0.9723573,0.973775775,0.787525166,0.889851337,0.966368998,0.970392667,1
268,0,1,0.25,0.986021849,0.983382064,0.934329007,0.9898346,0.993447434,0.986018767,0,0.999102707,0.811973203,0.998461365,0.995007254,0.803376962,0.908142581,0.98720669,1,1
269,0,1,0.5,0.989506025,0.993940549,0.934527888,0.981908858,0.99089425,0.984344026,0,0.977536546,0.792504823,0.968617711,0.970857137,0.782543206,0.88186983,0.96053293,0.966034685,1
270,0,1,0.25,0.991038698,0.992913641,0.933852156,0.981803029,0.991875867,0.987961505,0,0.997020782,0.808918508,0.995798885,0.990668932,0.800142619,0.904514896,0.984816471,0.998948172,1
271,0,1,0.5,0.994107127,0.991512845,0.936545136,0.987423448,0.995099227,0.994211541,0,0.984484666,0.797102545,0.977026475,0.975262162,0.787322867,0.888498021,0.968654976,0.977770796,1
272,0,1,0.25,0.983492281,0.978023252,0.924940987,0.976983934,0.989924923,0.985348735,0,0.971092237,0.778898371,0.955173801,0.947513954,0.768644826,0.869673626,0.95259121,0.962018003,1
273,0,1,0.25,0.991436353,0.98490376,0.936468676,0.99241412,0.996450355,0.994332597,0,0.989817625,0.800922157,0.98253927,0.977866081,0.791412908,0.89504023,0.97515069,0.985723769,1
274,0,1,1,0.989594263,0.991490237,0.935039802,0.984895448,0.99227986,0.986446137,0,0.996896626,0.809630601,0.997179227,0.993428934,0.800823308,0.903995632,0.98460452,0.999031884,1
275,0,1,0.25,0.994843397,0.99626943,0.94153174,0.992796244,0.995940121,0.992115241,0,0.987747037,0.799652989,0.980011423,0.976049955,0.789711052,0.892478503,0.972626641,0.982647102,1
276,0,1,0.5,0.979339811,0.978523582,0.923710574,0.974345984,0.987081352,0.977647835,0,0.974698194,0.785558138,0.964329385,0.960736947,0.775850855,0.875668893,0.957507496,0.967178979,1
277,0,1,0,0.980276305,0.973306113,0.926696894,0.98376788,0.991087286,0.983120256,0,0.986854239,0.796072003,0.979912096,0.972560409,0.78689134,0.890015261,0.97218428,0.985623037,1
278,0,1,0,0.972918019,0.971021356,0.918788021,0.971197129,0.984675861,0.971898175,0,0.957344137,0.765548904,0.935767435,0.930098997,0.754787667,0.853472275,0.936092681,0.941474699,1
279,0,1,1,1,0.997942008,0.946234269,1,1,1,0,0.995710258,0.808624322,0.990219954,0.987217642,0.798985424,0.903589576,0.982041628,0.99161954,1
280,0,1,0.25,0.745985245,0.709437728,0.693537179,0.767936304,0.875581652,0.771947739,0,0.772402235,0.562516677,0.677568272,0.669734305,0.553138332,0.631463954,0.719658316,0.691877334,0
281,0,1,0.5,0.722137613,0.671737948,0.668539165,0.752067594,0.867502767,0.757948864,0,0.767866308,0.552018161,0.668420645,0.652682166,0.543644926,0.625145338,0.715121246,0.689889346,0
282,0,1,0.25,0.763106136,0.732529406,0.707852858,0.776015094,0.880562118,0.782213844,0,0.804688702,0.596395988,0.72694774,0.716939609,0.588378521,0.670817558,0.759417366,0.742046742,0
283,0,1,0.25,0.774041001,0.73059951,0.704913067,0.772252037,0.885181971,0.802473855,0,0.808567822,0.596764094,0.73308959,0.718669578,0.588975734,0.671094373,0.76362392,0.752092903,0
284,0,1,1,0.786307108,0.74511046,0.726494874,0.799691619,0.895017651,0.811784905,0,0.833235226,0.625343274,0.766270591,0.754515605,0.618046127,0.704897977,0.793147066,0.782024386,0
285,0,1,0,0.750159666,0.70741015,0.698198242,0.777784139,0.880099544,0.778848033,0,0.792254964,0.582120427,0.705953369,0.695729247,0.573780339,0.655839217,0.743899257,0.721697498,0
286,0,1,0.25,0.762142906,0.715265336,0.703236233,0.781054699,0.88470411,0.792391741,0,0.81802336,0.60583296,0.737865272,0.721313003,0.598790441,0.68929642,0.775542725,0.758572982,0
287,0,1,0.25,0.733657369,0.690741783,0.680946075,0.759776656,0.871239597,0.764096395,0,0.772353543,0.560109905,0.673290495,0.662064006,0.551437474,0.633906627,0.720214112,0.690663574,0
288,0,1,0.25,0.765490576,0.72250735,0.702008767,0.773202092,0.883317781,0.794841349,0,0.793964572,0.581491834,0.707099234,0.693169098,0.572844139,0.655376872,0.7455854,0.726307046,0
289,0,1,0.25,0.746839463,0.697442146,0.685981675,0.763789153,0.876290669,0.778492842,0,0.812447933,0.599585294,0.735602866,0.719072868,0.593304682,0.680860783,0.769748671,0.756230462,0
290,0,1,1,0.748280282,0.702636976,0.690607229,0.768015212,0.877463034,0.778725178,0,0.796609991,0.586997682,0.710011673,0.700421913,0.579522318,0.664897418,0.749731827,0.725051842,0
291,0,1,0.25,0.735351877,0.703047562,0.683321212,0.754715136,0.867659727,0.756024511,0,0.789168228,0.581377036,0.705441136,0.698260415,0.574016593,0.655694538,0.741797562,0.718313812,0
292,0,1,0.25,0.74450246,0.693824948,0.684784685,0.764245664,0.876786645,0.779845222,0,0.781578745,0.569597359,0.688462846,0.677621146,0.561317467,0.64342578,0.730988535,0.705179591,0
293,0,1,0.5,0.766696637,0.737051211,0.719430145,0.793237894,0.885843905,0.784939039,0,0.812196764,0.608166399,0.731893743,0.727466731,0.60016508,0.686946998,0.768078378,0.741821305,0
294,0,1,0.5,0.747812109,0.703372308,0.699561598,0.783412059,0.881149445,0.777333001,0,0.800493581,0.590419631,0.710916812,0.699547221,0.58256137,0.670981748,0.7540761,0.727543396,0
295,0,1,0.25,0.761855775,0.719977457,0.70197039,0.77504972,0.882466767,0.789997659,0,0.797017123,0.584405507,0.711867903,0.697061472,0.575962788,0.659131409,0.749532011,0.731709013,0
296,0,1,0.5,0.773739225,0.730145553,0.721115871,0.801490669,0.892525471,0.801079535,0,0.828433104,0.618913883,0.755148619,0.741245457,0.611542246,0.700789276,0.787481265,0.773070064,0
297,0,1,0.25,0.756378511,0.721774333,0.708078584,0.78450687,0.881933035,0.779093234,0,0.796208262,0.590055918,0.710742118,0.705554971,0.581582585,0.664504751,0.748593947,0.721848374,0
298,0,1,1,0.750312743,0.707661996,0.705205466,0.790175095,0.883488157,0.779312799,0,0.794743166,0.584622597,0.700146525,0.689162422,0.575970915,0.664070178,0.74653708,0.716738353,0
299,0,1,0.25,0.730165241,0.688796341,0.67226586,0.74585395,0.866043219,0.758632308,0,0.776769073,0.563063077,0.684212959,0.670000675,0.555198048,0.636917239,0.726487029,0.703972015,0
300,0,1,0.25,0.773412388,0.725122113,0.714405976,0.793385759,0.891573634,0.805380701,0,0.815333555,0.602611324,0.732372714,0.715527389,0.594571867,0.683789228,0.771197846,0.753581746,0
301,0,1,0.5,0.754540688,0.714181456,0.700788277,0.777399834,0.880683416,0.781408618,0,0.798133097,0.589886584,0.70976716,0.701512181,0.581906336,0.668305053,0.751183726,0.723662904,0
302,0,1,0,0.777223382,0.743099614,0.72307772,0.795094535,0.890253308,0.79900257,0,0.812131122,0.605496957,0.733142235,0.725234732,0.597058005,0.681882705,0.767371146,0.746274249,0
303,0,1,1,0.757867883,0.719481395,0.7049471,0.780766547,0.882267912,0.783893167,0,0.794014159,0.585065858,0.70257369,0.693475122,0.576462845,0.662281135,0.745796473,0.717461719,0
304,0,1,0.25,0.751916017,0.698513354,0.698833589,0.785813208,0.884581334,0.78740173,0,0.808151339,0.595841784,0.721803476,0.706873822,0.588410457,0.678048077,0.763187098,0.741386826,0
305,0,1,0.5,0.783865982,0.731714824,0.723878374,0.805283607,0.898241361,0.818084514,0,0.827764825,0.614907298,0.749075084,0.73082913,0.607066411,0.698368913,0.785834476,0.771158754,0
306,0,1,0.25,0.731634485,0.688333537,0.67710822,0.7547358,0.869122188,0.761246807,0,0.778159924,0.566048944,0.688208272,0.67666394,0.558055175,0.637989367,0.727792452,0.705453542,0
307,0,1,0.5,0.766395136,0.721374339,0.700342616,0.771199847,0.882982438,0.795569775,0,0.812761902,0.601259978,0.735395152,0.720830723,0.594100341,0.680347012,0.769192487,0.754404124,0
308,0,1,0.5,0.759707673,0.704296776,0.701226284,0.785663014,0.887009475,0.796285248,0,0.813766321,0.601164487,0.732732637,0.717063515,0.59393701,0.682390573,0.769880332,0.752748641,0
309,0,1,0.5,0.756116864,0.710182406,0.69539222,0.770842493,0.880093415,0.78551919,0,0.812416979,0.603821206,0.735838196,0.726036003,0.597182389,0.68349808,0.769170067,0.750437254,0
310,0,1,0.5,0.747061298,0.712724091,0.698860968,0.775031489,0.876766431,0.769474862,0,0.794907023,0.585487397,0.707838933,0.69728612,0.57733519,0.661965708,0.747696324,0.723810991,0
311,0,1,0.25,0.757601789,0.72066064,0.701446682,0.773596001,0.879902669,0.782135124,0,0.795135604,0.583908994,0.71009237,0.697162347,0.575468072,0.658102804,0.747537629,0.728249745,0
312,0,1,0.25,0.770779745,0.726805862,0.712492279,0.788739656,0.888540332,0.79896078,0,0.820169565,0.61262224,0.741610421,0.732168419,0.605410348,0.694939255,0.777688816,0.755839958,0
313,0,1,1,0.763572366,0.720455467,0.702172741,0.775110544,0.882927064,0.791619104,0,0.808870897,0.597191581,0.729417392,0.714733962,0.58962268,0.675157933,0.764323574,0.7486787,0
314,0,1,0,0.742618076,0.697113137,0.685224482,0.762583761,0.87419041,0.772038795,0,0.801587114,0.589078901,0.722832602,0.707887971,0.58212126,0.66563219,0.756434601,0.742336326,0
315,0,1,0.5,0.758045963,0.705744072,0.692594591,0.769186934,0.882081441,0.794222617,0,0.792305115,0.577294938,0.701604237,0.684671191,0.569008087,0.653823207,0.743680907,0.723605816,0
316,0,1,0.25,0.739924364,0.68931984,0.682425898,0.763460449,0.875604797,0.776311251,0,0.771645129,0.556556431,0.670926358,0.656126942,0.547534606,0.629799566,0.718706115,0.691656838,0
317,0,1,0.5,0.751841163,0.701649389,0.687174414,0.762691056,0.87827345,0.786693574,0,0.788756116,0.573272216,0.69541632,0.677834919,0.565081784,0.650737919,0.739773174,0.718121125,0
318,0,1,0.25,0.747784268,0.69999293,0.681366037,0.753597743,0.873882745,0.77952154,0,0.797494287,0.582082136,0.715389847,0.696677458,0.57490627,0.658663746,0.751348583,0.738548217,0
319,0,1,0.25,0.776620979,0.726908306,0.713029545,0.789548411,0.891355174,0.808267569,0,0.828769418,0.619197339,0.75880157,0.745828791,0.612404823,0.700095745,0.788068552,0.775790456,0
320,0,1,0,0.749119196,0.71839211,0.710415892,0.791260187,0.880474088,0.767423384,0,0.811199201,0.607775359,0.73365868,0.730246355,0.600370623,0.686143727,0.767589754,0.74247548,0
321,0,1,1,0.755333144,0.700935576,0.695160425,0.777399037,0.883560328,0.791696273,0,0.80583617,0.590066014,0.72216284,0.702258496,0.582488134,0.669365795,0.760430195,0.746269307,0
322,0,1,0.25,0.745263624,0.701450904,0.70136641,0.788108791,0.881268203,0.773228323,0,0.812016179,0.59999102,0.728791505,0.712484644,0.592672355,0.682814931,0.768501028,0.749395175,0
323,0,1,0.25,0.767263511,0.725260129,0.708648659,0.783020868,0.885828235,0.794568583,0,0.811384601,0.601496963,0.730190221,0.71787536,0.593778603,0.681054716,0.767062681,0.747313713,0
324,0,1,0.5,0.736982454,0.692619166,0.689551668,0.773782867,0.875511253,0.766152376,0,0.79932017,0.586976913,0.710191803,0.695139171,0.579573282,0.668514768,0.753405746,0.730083831,0
325,0,1,0,0.756154559,0.721739564,0.70505012,0.779218028,0.880359448,0.778431832,0,0.800427249,0.590668898,0.716233322,0.7045416,0.582447812,0.667129001,0.754105059,0.733090573,0
326,0,1,1,0.732017028,0.686102133,0.6774546,0.757147543,0.870263413,0.763082974,0,0.786668644,0.573158591,0.695260342,0.680394666,0.565634464,0.650839128,0.73829459,0.715331945,0
327,0,1,0.5,0.744931203,0.701456841,0.696641414,0.779559463,0.879162617,0.773823453,0,0.795032883,0.586991536,0.707788049,0.700523532,0.57909755,0.663546958,0.747513914,0.720751907,0
328,0,1,0.25,0.767226191,0.728981338,0.704892372,0.773421788,0.882648333,0.792205647,0,0.802617194,0.591384128,0.723858876,0.710361712,0.583223629,0.664906376,0.75652507,0.742233021,0
329,0,1,0.25,0.745500455,0.693452427,0.688114918,0.770611078,0.878330603,0.779353541,0,0.81059176,0.597845764,0.729474465,0.713499445,0.591296448,0.680292351,0.767132634,0.749748697,0
330,0,1,0.25,0.765956536,0.716196575,0.701689091,0.777562596,0.885431625,0.798353302,0,0.81729928,0.605551823,0.738613815,0.72342724,0.598596936,0.687632411,0.774532042,0.758088141,0
331,0,1,0.5,0.769695357,0.72506092,0.706000052,0.778373213,0.885730646,0.798607901,0,0.812081383,0.601114978,0.736977508,0.72340296,0.593553466,0.677165315,0.767949824,0.755071664,0
332,0,1,0,0.745373923,0.699225686,0.692107448,0.773294425,0.878191861,0.776280913,0,0.79708061,0.584321089,0.707600884,0.692599992,0.57655588,0.663910893,0.75021821,0.72758576,0
333,0,1,1,0.755246503,0.703898126,0.693979976,0.773083089,0.881879289,0.789747094,0,0.802743932,0.585305594,0.717249833,0.694675718,0.577478966,0.664293955,0.756793014,0.743913255,0
334,0,1,0.25,0.777287447,0.738017996,0.715640247,0.785900455,0.888266375,0.800635013,0,0.839593903,0.631773066,0.775604712,0.762851671,0.625673123,0.715606432,0.80207302,0.791947235,0
335,0,1,0.5,0.769858739,0.72620369,0.70724062,0.779800528,0.885988799,0.798230163,0,0.81291519,0.603491368,0.733772016,0.722354928,0.596008973,0.682730474,0.76895827,0.750001505,0
336,0,1,0.5,0.749789991,0.715602864,0.700601084,0.776057786,0.877053573,0.769619523,0,0.82292985,0.618141842,0.752129166,0.745552175,0.612136536,0.700589027,0.782777797,0.763326301,0
337,0,1,0.5,0.756925079,0.721788274,0.706590618,0.781840968,0.881573405,0.780345236,0,0.792639513,0.586721631,0.705849168,0.701654722,0.578119791,0.660163252,0.744172097,0.71619264,0
338,0,1,0.5,0.751184229,0.702375682,0.701137991,0.787020897,0.88367808,0.782989675,0,0.812145524,0.600258745,0.727880677,0.712512539,0.59297449,0.683425015,0.768321284,0.747697702,0
339,0,1,0.5,0.754712451,0.721195533,0.698413955,0.767755569,0.877191779,0.777940172,0,0.780693135,0.571309582,0.69008862,0.681777996,0.562203871,0.641575494,0.729821041,0.704577159,0
340,0,1,0.5,0.735622478,0.684499995,0.674739543,0.753502908,0.871384543,0.770590581,0,0.7856125,0.569080634,0.695502513,0.676629176,0.561461755,0.645059244,0.736811549,0.719226548,0
341,0,1,0.5,0.786785342,0.743269956,0.729120013,0.805828803,0.897287371,0.814152334,0,0.833932517,0.625582703,0.762249382,0.749712367,0.618120711,0.708004774,0.793699723,0.778825056,0
342,0,1,0,0.756671432,0.717586291,0.691482876,0.758261007,0.875809633,0.782025504,0,0.800534819,0.588811587,0.721605268,0.707664409,0.581401479,0.663912286,0.754885747,0.740355792,0
343,0,1,0.5,0.754745021,0.703606213,0.697234807,0.77906077,0.883279938,0.789112585,0,0.801828613,0.58795257,0.71529062,0.698583776,0.580084201,0.666771385,0.755447116,0.736687394,0
344,0,1,0,0.771243734,0.718436419,0.715527512,0.80045715,0.893678448,0.80622437,0,0.818904621,0.605497244,0.735537478,0.717441106,0.597580574,0.688523183,0.775375512,0.757768087,0
345,0,1,0.25,0.76807796,0.716256317,0.700912153,0.775970084,0.886447503,0.803480529,0,0.798934015,0.583814322,0.714220036,0.696369359,0.575403851,0.658523614,0.751370016,0.736793606,0
346,0,1,0.5,0.737428434,0.695203918,0.687029248,0.767229937,0.873698374,0.765836973,0,0.788014686,0.576035622,0.697896528,0.684930056,0.568047139,0.652086688,0.739493572,0.716229754,0
347,0,1,0.25,0.745115488,0.702795257,0.687292888,0.761963669,0.874259356,0.772951832,0,0.794704163,0.587634663,0.711350483,0.705925235,0.580433309,0.663368107,0.747798103,0.722553024,0
348,0,1,0.5,0.745667696,0.708290327,0.693498696,0.76884413,0.87510807,0.769397785,0,0.801273873,0.592510653,0.721174956,0.711385407,0.585217681,0.669036389,0.755911666,0.736081643,0
349,0,1,0.5,0.737536146,0.693901728,0.685502195,0.765449912,0.874054123,0.768799364,0,0.771197909,0.556317722,0.671377176,0.656065095,0.547065967,0.628683337,0.718365832,0.692544692,0
